1|anew|roc|diom|clap|wing
2|dr|pira|marlt|pre|pass
3|tr|pyr|such|saf|liet
4|pl|judge|bou|anti|tr
5|mis|adop|ra|c|sh
6|admi|emma|fool|ma|impa
7|hars|rats|los|thet|sca
8|fr|flee|gushm|latc|cab
9|co|bide|h|f|rem
10|ap|mai|pa|sacr|p
11|fu|cumne|s|morse|gurn
12|u|ac|w|sim|arbou
13|unm|blo|hugc|grap|ga
14|ba|sp|t|rudd|adu
15|cre|m|esca|h|l
16|i|sici|cl|p|de
17|t|se|t|pull|cur
18|glo|shak|br|hun|re
19|troy|mort|latt|sco|reav
20|ek|bragg|fee|con|pr
21|defe|sub|opp|endu|tire
22|anten|ann|obje|app|be
23|mors|enl|cir|unco|d
24|sa|facil|tasks|haw|sheph
25|ifsc|mad|thei|bois|qu
26|cur|gagi|inh|adi|tann
27|ho|tull|e|r|frien
28|bu|betra|tory|sc|shun
29|mail|porr|ta|n|aw
30|hap|thumb|pl|quak|d
31|sc|timo|pote|lab|masc
32|cic|a|argu|matt|asso
33|horse|poe|g|o|to
34|se|nei|sai|guts|in
35|un|comp|disg|af|arr
36|d|wait|tull|e|ad
37|bani|gor|sack|disor|wa
38|trun|enn|wink|hann|angui
39|favo|req|rep|su|na
40|disc|farm|ban|espi|digs
41|aqua|mora|ki|janu|lyca
42|anima|dappl|dar|kno|fash
43|she|wee|so|dis|inher
44|int|scot|gar|pears|herb
45|s|coun|heave|s|rou
46|dis|rum|w|p|yeas
47|spo|lan|besom|rif|la
48|deri|isem|rests|enigm|manl
49|inex|bac|uncti|ta|dej
50|adam|rat|ex|li|b
51|fees|dros|socia|mit|oli
52|ren|ga|impor|da|upb
53|en|psalm|res|prod|dis
54|imps|clown|stra|mrsc|fo
55|anon|patc|dad|me|act
56|mod|prov|un|fu|e
57|de|advi|raze|in|fors
58|pot|av|f|bess|appe
59|rest|grac|ovid|ho|three
60|soul|argus|ben|lik|a
61|masc|fortu|po|c|apri
62|ma|doutc|har|n|lo
63|desc|see|uns|m|that
64|deter|judge|advi|h|inju
65|p|slou|cha|cu|bec
66|true|ei|rem|h|wh
67|pla|vede|rave|i|wak
68|res|answ|sque|scur|was
69|di|cobl|liv|fal|rudes
70|mixt|mome|cont|omnes|for
71|ga|loi|thi|accu|dwar
